term,estimate,std.error,statistic,p.value,n_obs,adj_r2,panel,gender
hlth_good,0.11580024929636656,0.0938400123569507,1.2340178393826615,0.2176926204673295,672,0.19473915310941858,A,male
hlth_fair,0.0616188486364137,0.10192387313112765,0.604557565793634,0.5457078104137764,672,0.19473915310941858,A,male
married,0.01577931757935086,0.09856244228601815,0.16009462847481895,0.8728618896966609,672,0.19473915310941858,A,male
divorced,-0.05936702999529856,0.1381972048901559,-0.42958198787367374,0.6676581882488015,672,0.19473915310941858,A,male
widowed,0.11133445712565526,0.2890676270454309,0.38515020953265566,0.7002663634374909,672,0.19473915310941858,A,male
separated,-0.29403523549749616,0.2301465498098374,-1.2776000150358453,0.20189813152318722,672,0.19473915310941858,A,male
province_f23,0.16993130953305247,0.2514282555049771,0.6758640121483427,0.49939453258906974,672,0.19473915310941858,A,male
province_f32,0.11537287030300214,0.253314319040523,0.4554534095822108,0.6489523644000152,672,0.19473915310941858,A,male
province_f37,0.5188562854544461,0.26449927952185737,1.9616548158180123,0.05027730383394585,672,0.19473915310941858,A,male
province_f41,0.21043513289443605,0.34666306477567976,0.6070307289027325,0.5440664447787695,672,0.19473915310941858,A,male
province_f42,-0.2486034912017417,0.2672488826346929,-0.9302321070564105,0.3526352774350455,672,0.19473915310941858,A,male
province_f43,0.14999666526707414,0.1845902600173309,0.8125925238579284,0.41678283981078557,672,0.19473915310941858,A,male
province_f45,-0.41642108810670947,0.2658885996695265,-1.56614871274767,0.11785547391973426,672,0.19473915310941858,A,male
province_f52,-0.012303490505932116,0.20424882972655348,-0.06023775275679141,0.9519868855542047,672,0.19473915310941858,A,male
age,-0.004613483233057848,0.010078924386422288,-0.45773567259546577,0.6473126062723144,672,0.19473915310941858,A,male
smoke,0.03566378222750967,0.04473988023214572,0.7971362918822734,0.425695842651851,672,0.19473915310941858,A,male
drink,-0.04440841797783044,0.049135158533179214,-0.9038012556292665,0.36647345341168513,672,0.19473915310941858,A,male
factor(occ_f)2,0.043178389059292624,0.09862972929481009,0.43778269866512426,0.661705677693522,672,0.19473915310941858,A,male
factor(occ_f)3,0.10256690172206158,0.09206200035014028,1.1141068120610882,0.26569167051424064,672,0.19473915310941858,A,male
factor(occ_f)4,0.25262401292179537,0.3552589042046225,0.7110983283793744,0.47730721430280854,672,0.19473915310941858,A,male
factor(occ_f)6,-0.07952799894042688,0.09824500619994939,-0.8094864259926918,0.41856509117320784,672,0.19473915310941858,A,male
factor(occ_f)7,-0.15886132727585595,0.11503729128355687,-1.380955040781312,0.1678209942546316,672,0.19473915310941858,A,male
factor(occ_f)8,0.4253792906908791,0.2293549622033565,1.854676640105648,0.0641462470973017,672,0.19473915310941858,A,male
factor(occ_f)9,0.08608130957929867,0.17307580975587417,0.4973618768603051,0.619121083633382,672,0.19473915310941858,A,male
factor(occ_f)10,-0.20136991801099605,0.10650437001656282,-1.8907197702749698,0.05915651142151276,672,0.19473915310941858,A,male
factor(occ_f)11,-0.2397918859241245,0.10446239347037915,-2.2954852742496152,0.022058847310471884,672,0.19473915310941858,A,male
